accn,organism,sizeNT,numGene,numFail,pcFail,fail1,fail2,fail3,fail4,fail5,fail,GCcontent,baseFreqA,baseFreqT,baseFreqC,baseFreqG,institution,seqYear,reassessed,reasYear,seqMethod,QC
CP005384,Haemophilus_parasuis_ZJ0906,2324740,2211,0,0.0,0,0,0,0,0,0,0.4005979163261268,0.29926314340528404,0.30013894026858917,0.20141908342438294,0.19917883290174385,_College_of_Veterinary_Medicine_Nanjing_Agricultureal_University_Room_4031_4th_Floor_Shaw_Building_1_Weigang_Nanjing_Jiangsu_210095_China_,2013,1,2014,seqMethod,QC
CP005964,Idiomarina_loihiensis_GSL_199,2839759,2649,0,0.0,0,0,0,0,0,0,0.4703878040354833,0.2652041951447288,0.2644080008197879,0.24199236625361517,0.2283954377818681,_Center_for_Integrated_BioSystems_Utah_State_University_4700_Old_Main_Hill_Logan_UT_84322_USA_,2013,1,2014,seqMethod,QC
CP005990,Spiribacter_sp._UAH-SP71,1926631,1862,0,0.0,0,0,0,0,0,0,0.6385742781051483,0.18023534345705017,0.18119037843780153,0.31993100910345573,0.3186432690016926,_Evolutionary_Genomics_Group_Departamento_de_Produccion_Vegetal_y_Microbiologia_Universidad_Miguel_Hernandez_Ctra_de_Valencia_s/n_San_Juan_de_Alicante_Alicante_03550_Spain_,2013,1,2014,seqMethod,QC
CP005996,Cycloclasticus_zancles_78-ME,2613078,2532,0,0.0,0,0,0,0,0,0,0.41837289204531974,0.29022669816974467,0.29140040978493564,0.20892832131302624,0.2094445707322935,_Marine_Molecular_Microbiology_&_Biotech_CNR_-_Institute_for_Coastal_Marine_Environment_(IAMC)_Spianata_S_Raineri_86_Messina_98122_Italy_,2013,1,2016,seqMethod,QC
CP006265,Psychrobacter_sp._G,3079438,2578,0,0.0,0,0,0,0,0,0,0.42443393892002373,0.2878801261788677,0.28768593490110855,0.21209129717825137,0.21234264174177236,_Key_Lab_of_Marine_Bioactive_Substances_The_First_Institute_of_Oceanography_Soa_Xianxialing_Road_6_Qingdao_Qingdao_Shandong_266061_China_,2013,1,2014,seqMethod,QC
CP006272,Actinoplanes_friuliensis_DSM_7358,9376071,8565,0,0.0,0,0,0,0,0,0,0.7035507730263562,0.14824375796642325,0.14820546900722062,0.35188438739425076,0.3516663856321054,_CeBiTec_Bielefeld_University_Universitaetsstr_27_Bielefeld_NRW_33615_Germany_,2013,1,2016,seqMethod,QC
CP006566,Serratia_plymuthica_S13,5467306,4991,0,0.0,0,0,0,0,0,0,0.5619531813291592,0.21931349736049163,0.2187333213103492,0.2814362320309125,0.2805169492982467,_Institute_of_Environmental_Biotechnology_Graz_University_of_Technology_Petersgasse_12_Graz_Styria_8010_Austria_,2013,1,2014,seqMethod,QC
CP006569,Sodalis_praecaptivus,4709528,3993,53,1.3273228149261207,27,0,15,41,30,1,0.5747393369356759,0.21164605030482886,0.21361461275949523,0.2876814831549998,0.2870578537806761,_Biology_University_of_Utah_257_S_1400_E_Rm_201_Salt_Lake_City_UT_84112_USA_,2014,1,2016,seqMethod,QC
CP006587,Hymenobacter_sp._APR13,4870994,4121,0,0.0,0,0,0,0,0,0,0.6192970059088556,0.190427867494807,0.1902751265963374,0.30988849503817906,0.3094085108706765,_Bioinformatics_Center_Nanjing_Agricultural_University_Weigang_1_Nanjing_Jiangsu_210095_China_,2014,1,2014,seqMethod,QC
CP006597,Listeria_monocytogenes,3094342,3059,0,0.0,0,0,0,0,0,0,0.3801157079598829,0.30984067048826536,0.3100436215518517,0.19200107809673267,0.18811462986315022,_School_of_Veterinary_Medicine_University_of_California_at_Davis_VM3B_Room_4023_1089_Veterinary_Medicine_Dr_Davis_CA_95616_USA_,2013,1,2015,seqMethod,QC
CP006617,Anaplasma_phagocytophilum_str._JM,1481598,1256,0,0.0,0,0,0,0,0,0,0.41644697144569576,0.2892410761893577,0.2943119523649465,0.20386029138808232,0.21258668005761347,_Infectious_Diseases_and_Pathology_University_of_Florida_PO_Box_110991_Gainesville_FL_32611-0880_USA_,2013,1,2014,seqMethod,QC
CP006644,Sphingomonas_sanxanigenens_DSM_19645_=_NX02,6205896,5855,1,0.017079419299743808,0,1,0,0,0,1,0.6678084840609639,0.16624480977444675,0.16594670616458929,0.3333162528021739,0.33449223125879,_Key_Laboratory_of_Molecular_Microbiology_Technology_Ministry_of_Education_College_of_Life_SciencesNankai_University_94_Weijin_Road_Nankai_District_Tianjin_Tianjin_300071_China_,2014,1,2015,seqMethod,QC
CP006650,Paracoccus_aminophilus_JCM_7686,3613807,3416,11,0.32201405152224827,0,0,0,0,11,1,0.6338539938629817,0.18318050742610217,0.18296549871091622,0.3177646177562886,0.316089376106693,_Department_of_Bacterial_Genetics_University_of_Warsaw_Faculty_of_Biology_Institute_of_Microbiology_Miecznikowa_1_Warsaw_02-096_Poland_,2013,1,2014,seqMethod,QC
CP006664,Edwardsiella_anguillarum_ET080813,4200383,4105,2,0.048721071863581,0,2,0,0,0,1,0.5871857399670458,0.20692541608705683,0.20588884394589732,0.2941079420614739,0.2930777979055719,_State_Key_Laboratory_of_Bioreactor_Engineering_East_China_University_of_Science_and_Technology_130_Meilong_Road_Shanghai_200237_P_R_China_,2014,1,2014,seqMethod,QC
CP006681,Spiroplasma_culicicola_AES-1,1175131,1071,873,81.5126050420168,0,0,0,873,0,1,0.26361571603506334,0.37282481697785186,0.36355946698708486,0.1294196136430747,0.13419610239198865,_Institute_of_Plant_and_Microbial_Biology_Academia_Sinica_128_Sec_2_Academia_Rd_Taipei_115_Taiwan_,2014,1,2014,seqMethod,QC
CP006696,Xylella_fastidiosa_subsp._sandyi_Ann-1,2750603,2598,1,0.03849114703618168,0,0,1,0,0,1,0.5210373870747613,0.23841026858474307,0.24055234434049552,0.25871308945711174,0.26232429761764964,_Entomology_University_of_California_Riverside_900_University_Ave_Riverside_CA_92507_USA_,2014,1,2014,seqMethod,QC
CP006704,Comamonas_testosteroni_TK102,6062703,5544,0,0.0,0,0,0,0,0,0,0.6187228699806011,0.19069101686162096,0.190586113157778,0.3093471674268062,0.3093757025537949,_Shizuoka_University_3-5-1_Johoku_Naka-ku_Hamamatsu_Shizuoka_432-8011_Japan_,2014,1,2014,seqMethod,QC
CP006734,Leifsonia_xyli_subsp._cynodontis_DSM_46306,2686418,2470,0,0.0,0,0,0,0,0,0,0.6834535801948914,0.15850102255121876,0.15804539725388975,0.34219395492436394,0.3412596252705275,_Bioinformatics_Mendelics_Analise_Genomica_Rua_Cubatao_86_cj_1602_Sao_Paulo_SP_04013-000_Brazil_,2013,1,2015,seqMethod,QC
CP006772,Bacteroidales_bacterium_CF,2657245,2310,0,0.0,0,0,0,0,0,0,0.41491431915386046,0.2925887526366594,0.29249692820948014,0.207552182805876,0.20736213634798448,_Chemical_Engineering_and_Applied_Chemistry_University_of_Toronto_200_College_Street_Toronto_Ontario_M5S_3E5_Canada_,2013,1,2014,seqMethod,QC
CP006773,Leisingera_methylohalidivorans_DSM_14336,4144874,4027,43,1.0677924012912838,0,0,0,0,43,1,0.6236939892503366,0.18875121415029744,0.18755479659936586,0.3120705237360653,0.31162346551427134,_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2014,1,2014,seqMethod,QC
CP006778,Mesoplasma_florum_W37,825824,733,593,80.90040927694406,0,0,0,593,0,1,0.26954048320223195,0.3628884604952145,0.36757105630255354,0.13589336226605184,0.1336471209361801,_Biologie_Universite_de_Sherbrooke_2500_boulevard_Universite_Sherbrooke_Quebec_J1K2R1_Canada_,2013,1,2014,seqMethod,QC
CP006842,Corynebacterium_glyciniphilum_AJ_3170,3509786,3201,0,0.0,0,0,0,0,0,0,0.6481654437051148,0.17573322134170002,0.17610133495318517,0.3233040418988508,0.324861401806264,_CeBiTec_Bielefeld_University_Universitaetsstr_27_Bielefeld_NRW_33615_Germany_,2014,1,2015,seqMethod,QC
CP006866,Exiguobacterium_sp._MH3,3164195,3203,0,0.0,0,0,0,0,0,0,0.47239218821848844,0.2644498837777065,0.26315792800380505,0.23534169038254596,0.23705049783594248,_Shenzhen_Graduate_School_Peking_University_School_of_Environment_and_Energy_No2199_Lishui_Road_Xili_Town_Nanshan_District_Shenzhen_Guangdong_518055_China_,2013,1,2013,seqMethod,QC
CP006914,candidate_division_WWE3_bacterium_RAAC2_WWE3_1,878109,871,0,0.0,0,0,0,0,0,0,0.4315124887684786,0.289358154853213,0.2791293563783084,0.211611542530597,0.21990094623788162,_Department_of_Earth_and_Planetary_Science_University_of_California_Berkeley_371_McCone_Hall_Berkeley_CA_94720_USA_,2013,1,2013,seqMethod,QC
CP006939,Salinispira_pacifica,3782798,3397,0,0.0,0,0,0,0,0,0,0.5186034252952444,0.24148342047341675,0.23991315423133883,0.25962369653362405,0.25897972876162034,_Department_Microorganisms_Leibniz_Institute_DSMZ-German_Collection_of_Microorganisms_and_Cell_Cultures_Inhoffenstr_7_B_Braunschweig_Germany_,2013,1,2015,seqMethod,QC
CP006949,Dehalococcoides_mccartyi_CG1,1486678,1569,27,1.7208413001912046,0,0,0,0,27,1,0.4693201890389176,0.2660885544818717,0.2645912564792107,0.2344266882270404,0.2348935008118772,_Genome_Institute_of_Singapore_/_National_University_of_Singapore_60_Biopolis_Street_Genome_#02-01/_5A_Engineering_Drive_1_T-lab_Building_#07-03N_Singapore_Singapore_,2014,1,2014,seqMethod,QC
CP006955,Bibersteinia_trehalosi_USDA-ARS-USMARC-189,2454127,2373,0,0.0,0,0,0,0,0,0,0.41069308964043016,0.29350192553197124,0.2958049848275986,0.20594818442566337,0.2047449052147668,_Genetics_Breeding_and_Animal_Health_Research_Unit_USDA-ARS-US_Meat_Animal_Research_Center_State_Spur_18D_Clay_Center_NE_68933_USA_,2014,1,2014,seqMethod,QC
CP006958,Achromobacter_xylosoxidans_NBRC_15126_=_ATCC_27061,6683583,6081,17,0.2795592830126624,10,0,1,17,1,1,0.6753202586097906,0.16233149195573693,0.16234824943447249,0.33856196593952675,0.33675829267026386,_CAS_Key_Laboratory_of_Pathogenic_Microbiology_and_Immunology_Institute_of_Microbiology_Chinese_Academy_of_Sciences_No1_Beichen_West_Road_Chaoyang_District_Beijing_100101_China_,2014,1,2016,seqMethod,QC
CP007028,Thermocrinis_ruber,1521037,1627,61,3.7492317148125385,0,0,0,0,61,1,0.451919315572205,0.279071449280984,0.269009235146811,0.22341402608878022,0.2285052894834248,_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2014,1,2014,seqMethod,QC
CP007030,Thioalkalimicrobium_aerophilum_AL3,2158359,2071,44,2.1245774987928536,0,0,0,0,44,1,0.45912195329877925,0.2694106958110305,0.2714673508901902,0.22858708861686122,0.23053486468191806,_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2014,1,2014,seqMethod,QC
CP007031,Marichromatium_purpuratum_984,3779112,3256,42,1.2899262899262898,0,0,0,0,42,1,0.678640908234527,0.16103015734913387,0.16032893441633908,0.33910426576402075,0.3395366424705063,_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2014,1,2016,seqMethod,QC
CP007034,Barnesiella_viscericola_DSM_18177,3076856,2512,84,3.343949044585987,0,0,0,0,84,1,0.5166991890423211,0.24472773506462442,0.23857307589305446,0.25998096758509337,0.2567182214572278,_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2014,1,2014,seqMethod,QC
CP007035,Niabella_soli_DSM_19437,4697343,4110,140,3.40632603406326,0,0,0,0,140,1,0.4523746722349209,0.27392996423722943,0.2736953635278497,0.22618063019881665,0.22619404203610424,_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2014,1,2014,seqMethod,QC
CP007044,Chania_multitudinisentens_RB-25,5488183,4540,63,1.3876651982378854,0,0,0,0,63,1,0.5087880633717936,0.24556451561473078,0.24564742101347567,0.25437070884844765,0.2544173545233459,_Genetics_and_Molecular_Biology_University_of_Malaya_Jalan_Universiti_Kuala_Lumpur_Kuala_Lumpur_50603_Malaysia_,2014,1,2016,seqMethod,QC
CP007051,Desulfurella_acetivorans_A63,1816475,1830,103,5.628415300546448,0,4,0,0,99,1,0.3207553090463673,0.3389086004486712,0.34033609050496155,0.161227101941948,0.15952820710441928,_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2014,1,2014,seqMethod,QC
CP007053,Opitutaceae_bacterium_TAV5,7317842,5980,87,1.4548494983277591,0,0,0,0,87,1,0.6356910958175921,0.18195473474283813,0.18235416943956975,0.31744836797514897,0.3182427278424432,_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2014,1,2015,seqMethod,QC
CP007062,Fusobacterium_nucleatum_subsp._animalis_7_1,2507720,2412,0,0.0,0,0,0,0,0,0,0.2696668687094253,0.3559404558722664,0.3743926754183083,0.14125261193434674,0.12841425677507856,_Broad_Institute_of_MIT_and_Harvard_7_Cambridge_Center_Cambridge_MA_02142_USA_,2014,1,2014,seqMethod,QC
CP007128,Gemmatirosa_kalamazoonesis,5311527,4513,0,0.0,0,0,0,0,0,0,0.7256090386060354,0.13769787859498783,0.13669308279897663,0.3632211603179274,0.3623878782881081,_Department_of_Biosystems_Engineering_&_Soil_Science_University_of_Tennessee_2506_EJ_Chapman_Drive_Knoxville_TN_37996_USA_,2014,1,2016,seqMethod,QC
CP007139,Fimbriimonas_ginsengisoli_Gsoil_348,5231762,4820,0,0.0,0,0,0,0,0,0,0.6082667751323549,0.19681801274599264,0.19491521212165233,0.305188768143505,0.30307800698885,_Department_of_Microbiology_and_Microbial_Engineering_Fudan_University_No220_HanDan_Road_Shanghai_200433_People's_Republic_of_China_,2014,1,2014,seqMethod,QC
CP007142,Gynuella_sunshinyii_YC6258,6475959,5934,0,0.0,0,0,0,0,0,0,0.4863278164670283,0.2565582950725908,0.2571138884603809,0.2429056453260436,0.2434221711409847,_Microbial_Ecology_Laboratory_Devision_of_Applied_Life_Science_Gyeongsang_National_University_Gazwa_660-701_Jinju_Gyeongnamdo_660-701_Korea_Republic_,2015,1,2015,seqMethod,QC
CP007152,Marinobacter_salarius,4616532,3168,47,1.4835858585858586,0,0,0,0,47,1,0.570794050599021,0.2093441570425592,0.21986179235841968,0.2748129981553252,0.2959810524436958,_Swinburne_University_of_Technology_PO_Box_218_Hawthorn_Victoria_3122_Australia_,2014,1,2014,seqMethod,QC
CP007155,Kutzneria_albida_DSM_43870,9874924,8820,0,0.0,0,0,0,0,0,0,0.7059601673896427,0.14702249860353356,0.14701733400682374,0.3531090467126633,0.3528511206769794,_Helmholtz_Institute_for_Pharmaceutical_Research_Saarland_Helmholtz_Center_for_Infectious_Research_University_Campus_Building_C_23_Saarbrucken_Saarland_66123_Germany_,2014,1,2015,seqMethod,QC
CP007161,Virgibacillus_sp._SK37,3821074,3789,109,2.876748482449195,0,0,0,0,109,1,0.37630336392333674,0.3134809741973068,0.31021566187935645,0.18575798322670536,0.19054538069663138,_Food_Science_University_of_Wisconsin-Madison_227_Babcock_Hall_1605_Linden_Drive_Madison_WI_53706_USA_,2014,1,2014,seqMethod,QC
CP007201,Sulfurospirillum_multivorans_DSM_12446,3175729,3233,3,0.09279307145066501,0,0,0,3,0,1,0.40898263044485217,0.29677815707826455,0.2942392124768833,0.20487831297947653,0.20410431746537566,_Institute_of_Microbiology_Dept_of_Applied_and_Ecological_Microbiology_Friedrich_Schiller_University_Jena_Philosophenweg_12_Jena_07743_Germany_,2014,1,2015,seqMethod,QC
CP007202,Siansivirga_zeaxanthinifaciens_CC-SAMT-1,3303986,2761,68,2.462875769648678,0,0,0,0,68,1,0.3353394959906004,0.3293633810797019,0.33529712292969766,0.17032578225210399,0.16501371373849646,_Department_of_Soil_and_Environmental_Sciences_National_Chung_Hsing_University_250_Kuoguang_Road_Taichung_City_Taiwan_,2015,1,2015,seqMethod,QC
CP007444,Dyella_jiangningensis,5396990,4666,70,1.5002143163309045,0,1,0,0,69,1,0.6422550347508518,0.1785873236748632,0.17915764157428493,0.3204187889916416,0.3218362457592102,_College_of_Life_Sciences_Nanjing_Agricultural_University_No6_Tongwei_Road_Nanjing_Jiangsu_210095_China_,2014,1,2014,seqMethod,QC
CP007445,Gilliamella_apicola,3139412,2803,0,0.0,0,0,0,0,0,0,0.3361728247200431,0.3328221972777068,0.3310049780022501,0.16731190426742332,0.1688609204526198,_Integrative_Biology_University_of_Texas_at_Austin_Austin_TX_USA_,2014,1,2014,seqMethod,QC
CP007446,Snodgrassella_alvi_wkB2,2527978,2299,0,0.0,0,0,0,0,0,0,0.41265944561226403,0.2942798552835507,0.29306069910418525,0.2068443633607571,0.20581508225150694,_Integrative_Biology_University_of_Texas_at_Austin_Austin_TX_USA_,2014,1,2014,seqMethod,QC
CP007447,Staphylococcus_aureus,3052050,2992,0,0.0,0,0,0,0,0,0,0.327646663717829,0.33360003931783555,0.3387532969643354,0.1644946839009846,0.16315197981684443,_Department_of_Microbiology_The_Third_Military_Medical_University_Gaotanyan_Main_Street_30#_Chongqing_Chongqing_400038_People's_Republic_of_China_,2014,1,2014,seqMethod,QC
CP007451,Draconibacterium_orientale,5132075,3971,136,3.4248300176278015,0,0,0,0,136,1,0.4131110710580029,0.29462449399122187,0.29226443495077525,0.20675672120925748,0.2063543498487454,_College_of_Marine_Science_Shandong_University_at_Weihai_180_Wenhua_Xilu_Weihai_Shandong_264209_China_,2014,1,2016,seqMethod,QC
CP007481,Neorickettsia_helminthoeca_str._Oregon,884232,868,0,0.0,0,0,0,0,0,0,0.4169313030969248,0.2901150376824182,0.292953659220657,0.20891010504030616,0.20802119805661862,_Institute_for_Genome_Sciences_University_of_Maryland_School_of_Medicine_801_W_Baltimore_St_Baltimore_MD_21201_USA_,2014,1,2014,seqMethod,QC
CP007519,Trueperella_pyogenes,2338390,1984,46,2.318548387096774,0,0,0,0,46,1,0.5950136632469349,0.20302430304611294,0.20196203370695223,0.30009536475951404,0.29491829848742085,_Population_Medicine_Cornell_University_275_Southworth_Rd_Dryden_NY_13053_USA_,2014,1,2014,seqMethod,QC
CP007566,Aeromonas_hydrophila_AL09-71,5023793,4297,22,0.5119851058878288,0,9,0,0,13,1,0.608175734947678,0.19665639089827147,0.19516787415405054,0.30370220269824016,0.30447353224943785,_Aquatic_Animal_Health_Research_Unit_USDA_ARS_990_Wire_Road_Auburn_AL_36832_USA_,2014,1,2014,seqMethod,QC
CP008788,Klebsiella_oxytoca_KONIH1,6152190,5578,39,0.6991753316600932,0,0,1,0,38,1,0.5591356898925424,0.22064305556232822,0.22022125454512945,0.27935174303784505,0.27978394685469726,_NIH_Intramural_Sequencing_Center_5625_Fishers_Lane_Rockville_MD_20852_USA_,2014,1,2014,seqMethod,QC
CP008796,Thermodesulfobacterium_commune_DSM_2178,1764045,1453,46,3.1658637302133514,0,0,0,0,46,1,0.3697609754853193,0.31644714278830754,0.3137918817263732,0.18396356102026876,0.1857974144650505,_UC_Davis_Genome_Center_University_of_California_Davis_One_Shields_Ave_Davis_CA_95616_USA_,2014,1,2015,seqMethod,QC
CP008802,Actinotignum_schaalii,2159306,1444,40,2.7700831024930745,0,0,0,0,40,1,0.6219183385773022,0.1889074545247408,0.18917420689795703,0.3097360911329844,0.3121822474443178,_Departments_of_Biotechnology_Chemistry_and_Environmental_Engineering_Aalborg_University_Sohngaardsholmsvej_49_Aalborg_9000_Denmark_,2014,1,2014,seqMethod,QC
CP008803,Desulfonatronum_thiodismutans,3923622,2830,92,3.2508833922261484,0,3,0,0,89,1,0.5873975627621622,0.20478297858458333,0.20781945865325457,0.2906895720331877,0.2967079907289744,_UMR7265_Biologie_Vegetale_et_Microbiologie_Environnementales_Bat_156_CEA_Cadarache_Saint_Paul_les_Durance_13108_France_,2014,1,2014,seqMethod,QC
CP008804,Moraxella_catarrhalis,1941566,1711,0,0.0,0,0,0,0,0,0,0.4148537829772462,0.29241498872559574,0.2927312282971581,0.2080758521729367,0.2067779308043095,_Bioscience_Los_Alamos_National_Laboratory_PO_Box_1663_MS_M888_Los_Alamos_NM_87545_USA_,2014,1,2014,seqMethod,QC
CP008876,Terribacillus_aidingensis,3488643,3151,58,1.8406854966677246,0,0,0,0,58,1,0.4289902979467948,0.290784124371568,0.28022557768163725,0.20337019293748315,0.22562010500931165,_National_Joint_Engineering_Laboratory_of_Biopesticide_Preparation_Zhejiang_Agricultural_and_Forestry_University_Huanchenglu_88_Lin'An_Zhejiang_311300_China_,2014,1,2014,seqMethod,QC
CP008889,Dermacoccus_nishinomiyaensis,3029021,2222,35,1.5751575157515751,0,0,0,0,35,1,0.6912715362488409,0.1540335969938802,0.154694866757279,0.3456535956667187,0.3456179405821221,_Department_of_Genetics_and_Molecular_BIology_Faculty_of_Science_University_of_Malaya_Lingkaran_Budi_Kuala_Lumpur_Kuala_Lumpur_50603_Malaysia_,2014,1,2014,seqMethod,QC
CP009056,Frischella_perrara,2692351,2272,0,0.0,0,0,0,0,0,0,0.3411906545617566,0.3292902745592978,0.32951907087894555,0.16986306763122638,0.17132758693053024,_Department_of_Fundamental_Microbiology_University_of_Lausanne_Biophore_building_Lausanne_VD_1015_Switzerland_,2014,1,2014,seqMethod,QC
CP009122,Sphingopyxis_fribergensis,4993584,4630,0,0.0,0,0,0,0,0,0,0.6385297613898154,0.18087169455845742,0.18059854405172718,0.32096366056924247,0.31756610082057296,_CeBiTec_Bielefeld_University_Universitaetsstr_27_Bielefeld_NRW_33615_Germany_,2014,1,2016,seqMethod,QC
CP009129,Planococcus_sp._PAMC_21323,3196500,3087,0,0.0,0,0,0,0,0,0,0.3933796339746598,0.3035648365399656,0.3030555294853746,0.19510276865321446,0.19827686532144534,_Research_Division_for_Biotechnology_Korea_Atomic_Energy_Research_Institute_29_Geumgu_Jeongeup_Jeonlabukdo_580-185_Republic_of_Korea_,2015,1,2015,seqMethod,QC
CP009159,Actinobacillus_suis_ATCC_33415,2501598,2246,1,0.04452359750667854,0,0,0,1,0,1,0.4021517446048486,0.29891573306342584,0.29893252233172557,0.20105268712239135,0.2010990574824572,_Department_of_Veterinay_Pathobiology_University_of_Missouri_-_Columbia_201_Connaway_Hall_Columbia_MO_65211_USA_,2014,1,2014,seqMethod,QC
CP009217,Rickettsiales_bacterium_Ac37b,1851238,1712,0,0.0,0,0,0,0,0,0,0.30772110339135217,0.3463206783784689,0.3459582182301789,0.15460680906506888,0.1531142943262833,_Entomology_University_of_Minnesota_1980_Folwell_Ave_St_Paul_MN_55108_USA_,2014,1,2015,seqMethod,QC
CP009257,Acinetobacter_baumannii,4335793,4132,15,0.36302032913843174,0,0,0,0,15,1,0.3904102432934413,0.3034148539840347,0.3061749027225239,0.2004913518703499,0.18991889142309146,_Microbiology_University_of_Manitoba_408_Buller_Bdg_Winnipeg_Manitoba_R3T_2N2_Canada_,2014,1,2014,seqMethod,QC
CP009291,Novosphingobium_pentaromativorans_US6-1,3979506,3453,66,1.9113814074717639,0,0,0,0,66,1,0.6349878603022586,0.18148986331469283,0.18352227638304855,0.3161409984053297,0.3188468618969289,_Marine_Biotechnology_KIOST_787_Haeanro_Ansan_Gyeonggi-do_426-744_South_Korea_,2014,1,2015,seqMethod,QC
CP009301,Dokdonia_sp._MED134,3302548,2886,0,0.0,0,0,0,0,0,0,0.38160626280072235,0.30877552725955837,0.3096182099397193,0.1912998690707902,0.19030639372993216,_J_Craig_Venter_Institute_9704_Medical_Center_Drive_Rockville_MD_20850_USA_,2014,1,2014,seqMethod,QC
CP009302,Coriobacteriaceae_bacterium_68-1-3,1967093,1408,58,4.119318181818182,0,0,0,0,58,1,0.6356247518546403,0.1830991213938538,0.1812761267515059,0.31889849641069334,0.316726255443947,_FSEP_USDA_1920_Dayton_Ave_Bldg_20_Ames_IA_50010_USA_,2015,1,2016,seqMethod,QC
CP009415,Mollicutes_bacterium_HR1,1878733,1815,1,0.055096418732782364,0,1,0,0,0,1,0.3134133482511884,0.34343411224479475,0.3431525395040168,0.1568908407953658,0.1565225074558226,_Divison_of_Geological_and_Planetary_Sciences_California_Institute_of_Technology_1200_East_California_Blvd_Pasadena_CA_91125_USA_,2014,1,2016,seqMethod,QC
CP009416,Jeotgalibacillus_malaysiensis,3516439,3697,0,0.0,0,0,0,0,0,0,0.42710281622971424,0.2846280000875886,0.28826918368269716,0.21340992976132958,0.21369288646838464,_Faculty_of_Biosciences_and_Medical_Engineering_Universiti_Teknologi_Malaysia_Block_T02_Skudai_Johor_81310_Malaysia_,2015,1,2016,seqMethod,QC
CP009440,Francisella_philomiragia,2148038,2039,0,0.0,0,0,0,0,0,0,0.3240957562203276,0.3369675024371077,0.3389367413425647,0.16338398110275518,0.1607117751175724,_Bioscience_Los_Alamos_National_Laboratory_PO_Box_1663_MS_M888_Los_Alamos_NM_87545_USA_,2015,1,2015,seqMethod,QC
CP009450,Pluralibacter_gergoviae,5489680,4918,94,1.911346075640504,33,0,10,49,40,1,0.591055762813133,0.20452157502805263,0.20442266215881436,0.2955603969630288,0.2954953658501042,_Institute_of_Biological_Sciences_University_of_Malaya_Kuala_Lumpur_Kuala_Lumpur_50603_Malaysia_,2014,1,2016,seqMethod,QC
CP009460,Cedecea_neteri,5052868,4155,60,1.444043321299639,0,0,0,0,60,1,0.5686307261539387,0.21582910932959262,0.21554016451646868,0.2836309992661593,0.28499972688777936,_Division_of_Genetics_and_Molecular_Microbiology_University_of_Malaya_Microbiome_1_Level_1_High_Impact_Research_University_of_Malaya_Lembah_Pantai_Kuala_Lumpur_Selangor_50603_Malaysia_,2014,1,2014,seqMethod,QC
CP009495,Mycobacterium_smegmatis,6988337,6624,45,0.6793478260869565,0,0,0,0,45,1,0.6740296010338368,0.16315068949880351,0.16281970946735969,0.3373224559720002,0.3367071450618366,_Department_of_Biochemistry_Indian_Institute_of_Science_CVRaman_Road_Bangalore_Karnataka_560012_India_,2014,1,2015,seqMethod,QC
CP009621,Pontibacter_korlensis,5462537,4116,152,3.69290573372206,0,0,0,0,152,1,0.47344265128089746,0.26309277172859424,0.26346457699050824,0.23688535198937782,0.23655729929151967,_Microbial_Research_BGI_Beishan_Industrial_Zone_Shenzhen_Guangdong_518083_China_,2015,1,2016,seqMethod,QC
CP009706,Hafnia_alvei_FB1,4712721,4063,60,1.4767413241447207,0,0,0,0,60,1,0.4899027546930956,0.2551568403900846,0.2549404049168198,0.24569924678333388,0.2442035079097617,_University_of_Malaya_Kuala_Lumpur_Kuala_Lumpur_50603_Malaysia_,2014,1,2014,seqMethod,QC
CP009761,Parvimonas_micra,1627009,1419,33,2.3255813953488373,0,0,0,0,33,1,0.2861342500256606,0.3539617789452916,0.35990397102904775,0.14544480085850786,0.14068944916715273,_Korean_Collection_for_Oral_Microbiology_and_Department_of_Oral_Biochemistry_School_of_Dentistry_Chosun_University_309_Pilum-daero_Dong-gu_Gwangju_501-759_Republic_of_Korea_,2015,1,2015,seqMethod,QC
CP009962,Collimonas_arenae,5603532,5019,1,0.019924287706714484,0,0,0,1,0,1,0.5614760476071163,0.2194769299077796,0.21904702248510405,0.2806651233543415,0.2808109242527749,_Plant_Pathology_University_of_California_One_Shields_Avenue_Davis_CA_95616_USA_,2014,1,2014,seqMethod,QC
CP010049,Blochmannia_endosymbiont_of_Camponotus_(Colobopsis)_obliquus,773940,584,5,0.8561643835616438,0,0,0,0,5,1,0.27355738170917643,0.3621766545210223,0.3642659637698013,0.13257875287489987,0.14097862883427656,_Nicholas_School_of_the_Environment_Duke_University_450_Research_Drive_Durham_NC_27708_USA_,2015,1,2015,seqMethod,QC
